dot_x,dot_y,dot_fwhm_x,dot_fwhm_y,laser_x,laser_y
nan,nan,nan,nan,1.232437498043268306e+03,1.208172076727340027e+03
nan,nan,nan,nan,1.232831679946129952e+03,1.207357491352716806e+03
nan,nan,nan,nan,1.229363172705905527e+03,1.207766423481712536e+03
nan,nan,nan,nan,1.231128466589696018e+03,1.206642525683604617e+03
nan,nan,nan,nan,1.229490972738398114e+03,1.206205980828251768e+03
nan,nan,nan,nan,1.230186787162573182e+03,1.207770405600290360e+03
nan,nan,nan,nan,1.232965602468912721e+03,1.207073326768876086e+03
nan,nan,nan,nan,1.230034879366562336e+03,1.205969522557675646e+03
nan,nan,nan,nan,1.230517702105506942e+03,1.208561639004988820e+03
nan,nan,nan,nan,1.230782727213365433e+03,1.206936403723010017e+03
nan,nan,nan,nan,1.229755671797180867e+03,1.207630467792190757e+03
nan,nan,nan,nan,1.232203765129215981e+03,1.210089704000646634e+03
nan,nan,nan,nan,1.232401114669672324e+03,1.208520620505063562e+03
nan,nan,nan,nan,1.233114502651470502e+03,1.207445081492836380e+03
nan,nan,nan,nan,1.231371772074933915e+03,1.208701764750834855e+03
nan,nan,nan,nan,1.232607887532982659e+03,1.209279135726241066e+03
nan,nan,nan,nan,1.231614843735994327e+03,1.209372762221018775e+03
nan,nan,nan,nan,1.230477110696829186e+03,1.208764924333760291e+03
nan,nan,nan,nan,1.231079788072078372e+03,1.210227507989031892e+03
nan,nan,nan,nan,1.230501041417723172e+03,1.208326082213944574e+03
nan,nan,nan,nan,1.232878875688180415e+03,1.208747947101931231e+03
nan,nan,nan,nan,1.232411280214829731e+03,1.208724120687527375e+03
nan,nan,nan,nan,1.230553080920706634e+03,1.210396101673895373e+03
nan,nan,nan,nan,1.230966588292186771e+03,1.210155557224362155e+03
nan,nan,nan,nan,1.230207786766953177e+03,1.209415439865142844e+03
nan,nan,nan,nan,1.232928959281590778e+03,1.209636700512442530e+03
nan,nan,nan,nan,1.230205212242602556e+03,1.208176268680958856e+03
nan,nan,nan,nan,1.231193723010009535e+03,1.210954145841517857e+03
nan,nan,nan,nan,1.231214368866570112e+03,1.208031145768758961e+03
nan,nan,nan,nan,1.233225943192495606e+03,1.208761713661446720e+03
nan,nan,nan,nan,1.233623404589378879e+03,1.208915673932224308e+03
nan,nan,nan,nan,1.233470689509380463e+03,1.208574350589219648e+03
nan,nan,nan,nan,1.233016052678215601e+03,1.208488266150022355e+03
nan,nan,nan,nan,1.230104608296314154e+03,1.214083900959115454e+03
nan,nan,nan,nan,1.230017434771385751e+03,1.213735349786972620e+03
nan,nan,nan,nan,1.230361039332438850e+03,1.212732370004123595e+03
nan,nan,nan,nan,1.230350187956950094e+03,1.213644311895737701e+03
nan,nan,nan,nan,1.233592747828278789e+03,1.208587809555711829e+03
nan,nan,nan,nan,1.233288115527909895e+03,1.208123205039558798e+03
nan,nan,nan,nan,1.233420729867297723e+03,1.207914939365336522e+03
nan,nan,nan,nan,1.233528642822633401e+03,1.207669901124952503e+03
nan,nan,nan,nan,1.233583236554334690e+03,1.206951423907566323e+03
nan,nan,nan,nan,1.232973634900575462e+03,1.209477905863305750e+03
nan,nan,nan,nan,1.230046446474982531e+03,1.211004254471894228e+03
nan,nan,nan,nan,1.231154656239086762e+03,1.211778303961121310e+03
nan,nan,nan,nan,1.232795806176760152e+03,1.208499932630890953e+03
nan,nan,nan,nan,1.229804402779212296e+03,1.211650896098080693e+03
nan,nan,nan,nan,1.230621691911005428e+03,1.208607230026614161e+03
nan,nan,nan,nan,1.230778326446262326e+03,1.212905346976950113e+03
nan,nan,nan,nan,1.230795777282861764e+03,1.209387507247541635e+03
nan,nan,nan,nan,1.232223818129804158e+03,1.207990478755677941e+03
nan,nan,nan,nan,1.233710216918638707e+03,1.206027860630550776e+03
nan,nan,nan,nan,1.230097838488979278e+03,1.208976395170298474e+03
nan,nan,nan,nan,1.232410856908314827e+03,1.208782092881204790e+03
nan,nan,nan,nan,1.231664341979297660e+03,1.207739077561981048e+03
nan,nan,nan,nan,1.233447215370601043e+03,1.207674930117578015e+03
nan,nan,nan,nan,1.231790173459354264e+03,1.208562291794892190e+03
nan,nan,nan,nan,1.231662595438283233e+03,1.208406498515171052e+03
nan,nan,nan,nan,1.231907811784817568e+03,1.207552306021237428e+03
nan,nan,nan,nan,1.229997399094253751e+03,1.207841326722871827e+03
nan,nan,nan,nan,1.232863001591650573e+03,1.209112604272324006e+03
nan,nan,nan,nan,1.230925655184218840e+03,1.207072736660506507e+03
nan,nan,nan,nan,1.231431533887725209e+03,1.207883981114423023e+03
nan,nan,nan,nan,1.230100279203547188e+03,1.205470815658822175e+03
nan,nan,nan,nan,1.231183691256429483e+03,1.208084363867821594e+03
nan,nan,nan,nan,1.232054318360200341e+03,1.208807022519110433e+03
nan,nan,nan,nan,1.231030680751542604e+03,1.207096407104495029e+03
nan,nan,nan,nan,1.230284921680215575e+03,1.205637008092247470e+03
nan,nan,nan,nan,1.231860359042647133e+03,1.206199273614022331e+03
nan,nan,nan,nan,1.232149702975501896e+03,1.209533721997793918e+03
nan,nan,nan,nan,1.232890890495258645e+03,1.208322343433677815e+03
nan,nan,nan,nan,1.231686852512941186e+03,1.205413324499759710e+03
nan,nan,nan,nan,1.231923595589099477e+03,1.209814555895036619e+03
nan,nan,nan,nan,1.230634734177610653e+03,1.206909285031318632e+03
nan,nan,nan,nan,1.232691485925681263e+03,1.206702069802821370e+03
nan,nan,nan,nan,1.231713556998886133e+03,1.209490986838927256e+03
nan,nan,nan,nan,1.231191165602938781e+03,1.205343530015670694e+03
nan,nan,nan,nan,1.229798674481623948e+03,1.204709678730672522e+03
nan,nan,nan,nan,1.230818323263016282e+03,1.204792804992983974e+03
nan,nan,nan,nan,1.229641859399978330e+03,1.203669256175594910e+03
nan,nan,nan,nan,1.229718403498344742e+03,1.204377100078428612e+03
nan,nan,nan,nan,1.233233288517319579e+03,1.207290441776303624e+03
nan,nan,nan,nan,1.230164362217547023e+03,1.204136238130366110e+03
nan,nan,nan,nan,1.232008173911696531e+03,1.206380632799774048e+03
nan,nan,nan,nan,1.232528752533389707e+03,1.209230004878048476e+03
nan,nan,nan,nan,1.232884443518519220e+03,1.208611320269586031e+03
nan,nan,nan,nan,1.230218505012903961e+03,1.203691975060073219e+03
nan,nan,nan,nan,1.230728121106026947e+03,1.202916879477489601e+03
nan,nan,nan,nan,1.231378917912567886e+03,1.205776713099843164e+03
nan,nan,nan,nan,1.229808346972380605e+03,1.202546595199441754e+03
nan,nan,nan,nan,1.231030855135997626e+03,1.206542247460182125e+03
nan,nan,nan,nan,1.230045888237747477e+03,1.201515597544992261e+03
nan,nan,nan,nan,1.230892694914108688e+03,1.205344345848529429e+03
nan,nan,nan,nan,1.231567821210483771e+03,1.207889757200747226e+03
nan,nan,nan,nan,1.231117372727345810e+03,1.205717064467598902e+03
nan,nan,nan,nan,1.232348276787137820e+03,1.205727233577088782e+03
nan,nan,nan,nan,1.229899269914184742e+03,1.203940323143519890e+03
nan,nan,nan,nan,1.230000387440873283e+03,1.202118679711164305e+03
nan,nan,nan,nan,1.231471513580870806e+03,1.204832077781441512e+03
nan,nan,nan,nan,1.231073261934415314e+03,1.204266381196882776e+03
nan,nan,nan,nan,1.231579620441424822e+03,1.203612977891553783e+03
nan,nan,nan,nan,1.233251376951235216e+03,1.208520015773751311e+03
nan,nan,nan,nan,1.232360421360854389e+03,1.207152476398523504e+03
nan,nan,nan,nan,1.232392132940015017e+03,1.205266580376497814e+03
nan,nan,nan,nan,1.229850203121851791e+03,1.201709007863519901e+03
nan,nan,nan,nan,1.231584467484851075e+03,1.205401244522797242e+03
nan,nan,nan,nan,1.230985096733882756e+03,1.201917405037183471e+03
nan,nan,nan,nan,1.232584298836895869e+03,1.205843098325183973e+03
nan,nan,nan,nan,1.232822090127870524e+03,1.206668319613244421e+03
nan,nan,nan,nan,1.233487920775742168e+03,1.206333056479966672e+03
nan,nan,nan,nan,1.231250419955879124e+03,1.205111356546879051e+03
nan,nan,nan,nan,1.232488578642572520e+03,1.204714434717333461e+03
nan,nan,nan,nan,1.232100644900786392e+03,1.203982748862307290e+03
nan,nan,nan,nan,1.232684204350699702e+03,1.205609039361505666e+03
nan,nan,nan,nan,1.231978480502822549e+03,1.204528018551138075e+03
nan,nan,nan,nan,1.229861173647685519e+03,1.202628617342824100e+03
nan,nan,nan,nan,1.231442870057015625e+03,1.201985727226755444e+03
nan,nan,nan,nan,1.230926744759631219e+03,1.198885816507035315e+03
nan,nan,nan,nan,1.230349124401798235e+03,1.201287970206724140e+03
nan,nan,nan,nan,1.233531989282781751e+03,1.205982873718288829e+03
nan,nan,nan,nan,1.232429083347381948e+03,1.204463555342035306e+03
nan,nan,nan,nan,1.231775046143813142e+03,1.200156807345167181e+03
nan,nan,nan,nan,1.230949350346520077e+03,1.199001714378405268e+03
nan,nan,nan,nan,1.233049290828297899e+03,1.206215463320930894e+03
nan,nan,nan,nan,1.231933030101632085e+03,1.203821127989495380e+03
nan,nan,nan,nan,1.233111836455622324e+03,1.204871698912141937e+03
nan,nan,nan,nan,1.232662029413735809e+03,1.203518850748646855e+03
nan,nan,nan,nan,1.233330026640361211e+03,1.204404430792493258e+03
nan,nan,nan,nan,1.233558262177652296e+03,1.205683884204401465e+03
nan,nan,nan,nan,1.233475304871429898e+03,1.203468646714147553e+03
nan,nan,nan,nan,1.232060778946361324e+03,1.201135853438798677e+03
nan,nan,nan,nan,1.232919728883032803e+03,1.204811788158882337e+03
nan,nan,nan,nan,1.233455976121045751e+03,1.204684907720637057e+03
nan,nan,nan,nan,1.231262443107499394e+03,1.197453631846146891e+03
nan,nan,nan,nan,1.231179659554070213e+03,1.197470025277134710e+03
nan,nan,nan,nan,1.232397626149087500e+03,1.198953763151528165e+03
nan,nan,nan,nan,1.230660607014366633e+03,1.200986305351911597e+03
nan,nan,nan,nan,1.230665931129414048e+03,1.198239856533133434e+03
nan,nan,nan,nan,1.230297963001134576e+03,1.200512007203094981e+03
nan,nan,nan,nan,1.232328805796302049e+03,1.198946447789216109e+03
nan,nan,nan,nan,1.230846810944256731e+03,1.199993702535590273e+03
nan,nan,nan,nan,1.231603401718074565e+03,1.197019513818985615e+03
nan,nan,nan,nan,1.232047516428393237e+03,1.196367141352199269e+03
nan,nan,nan,nan,1.231657491860511527e+03,1.196746023079931092e+03
nan,nan,nan,nan,1.234118660302433909e+03,1.202894677262699815e+03
nan,nan,nan,nan,1.230549349669125149e+03,1.200126083212915091e+03
nan,nan,nan,nan,1.230718508222315904e+03,1.199215396935268018e+03
nan,nan,nan,nan,1.231759714276442310e+03,1.196471115161197304e+03
nan,nan,nan,nan,1.233276377854718021e+03,1.201089347609675542e+03
nan,nan,nan,nan,1.234314367109677960e+03,1.202154266772520259e+03
nan,nan,nan,nan,1.233337611057514778e+03,1.199728239173525708e+03
nan,nan,nan,nan,1.232047786432903422e+03,1.195736212297681959e+03
nan,nan,nan,nan,1.230414576767667995e+03,1.200898567681804707e+03
nan,nan,nan,nan,1.231151584926060423e+03,1.199288263743559355e+03
nan,nan,nan,nan,1.230678270792848707e+03,1.199933989168713424e+03
nan,nan,nan,nan,1.231674035756859439e+03,1.195956219413763165e+03
nan,nan,nan,nan,1.232825341578906318e+03,1.199652452316330255e+03
nan,nan,nan,nan,1.233689713744863866e+03,1.199304903609638814e+03
nan,nan,nan,nan,1.231059723657274162e+03,1.198140554454939775e+03
nan,nan,nan,nan,1.232738181085846236e+03,1.198378154074537633e+03
nan,nan,nan,nan,1.232431260795737671e+03,1.194855171382479739e+03
nan,nan,nan,nan,1.234135689881601138e+03,1.198563220615788168e+03
nan,nan,nan,nan,1.233300606586231197e+03,1.195489634320724463e+03
nan,nan,nan,nan,1.231810033734632952e+03,1.195831493225928170e+03
nan,nan,nan,nan,1.233842674531414559e+03,1.197674336834273618e+03
nan,nan,nan,nan,1.232177129253918565e+03,1.194513548984620229e+03
nan,nan,nan,nan,1.233675036247320350e+03,1.197229652115470344e+03
nan,nan,nan,nan,1.233039369597296172e+03,1.197829034734132165e+03
nan,nan,nan,nan,1.232637348147415651e+03,1.198382878716955474e+03
nan,nan,nan,nan,1.234486696627559240e+03,1.196606264962002342e+03
nan,nan,nan,nan,1.234203081518338422e+03,1.197592902879842313e+03
nan,nan,nan,nan,1.233658810778159477e+03,1.195927079477793313e+03
nan,nan,nan,nan,1.233627628583399655e+03,1.195964405297639360e+03
nan,nan,nan,nan,1.231907539066939307e+03,1.198427636928967786e+03
nan,nan,nan,nan,1.234152016605343306e+03,1.196245405134035536e+03
nan,nan,nan,nan,1.231188984026988010e+03,1.200009103071574145e+03
nan,nan,nan,nan,1.231843461401048671e+03,1.198822125917304675e+03
nan,nan,nan,nan,1.232117046750873214e+03,1.196827025020955261e+03
nan,nan,nan,nan,1.233973045838628423e+03,1.196309256712851493e+03
nan,nan,nan,nan,1.232633110102859973e+03,1.197671752103343124e+03
nan,nan,nan,nan,1.232781505704387200e+03,1.194087692863693974e+03
nan,nan,nan,nan,1.232950510472619499e+03,1.196670435787575570e+03
nan,nan,nan,nan,1.232041426732681430e+03,1.196804963106744026e+03
nan,nan,nan,nan,1.233084773112437006e+03,1.194107883509567728e+03
nan,nan,nan,nan,1.232834280546164791e+03,1.195839794391120449e+03
nan,nan,nan,nan,1.233396589484957985e+03,1.193876863748612323e+03
nan,nan,nan,nan,1.233106831271512192e+03,1.196902364842502720e+03
nan,nan,nan,nan,1.231657524955630379e+03,1.199341493337734164e+03
nan,nan,nan,nan,1.233181522280654917e+03,1.194560493550583942e+03
nan,nan,nan,nan,1.233178574924385885e+03,1.195998365966690017e+03
nan,nan,nan,nan,1.231519658984002035e+03,1.198525866025174764e+03
nan,nan,nan,nan,1.231378688100227237e+03,1.199606823239554387e+03
nan,nan,nan,nan,1.233026595189353884e+03,1.196733511948562864e+03
nan,nan,nan,nan,1.231911555935253318e+03,1.198889868808934352e+03
nan,nan,nan,nan,1.233696204254223403e+03,1.193572659957028009e+03
nan,nan,nan,nan,1.232912587828030837e+03,1.196430860990182055e+03
nan,nan,nan,nan,1.232409479489775549e+03,1.197724820871688280e+03
nan,nan,nan,nan,1.232226008010105716e+03,1.196478207325493713e+03
nan,nan,nan,nan,1.233538556478377131e+03,1.193950961531180155e+03
nan,nan,nan,nan,1.233141316997278636e+03,1.195900901758223881e+03
nan,nan,nan,nan,1.232660395992943450e+03,1.196225291760273194e+03
nan,nan,nan,nan,1.232613124323855573e+03,1.195953296555122961e+03
nan,nan,nan,nan,1.233571252173982430e+03,1.195163969599378788e+03
nan,nan,nan,nan,1.232122730523860128e+03,1.197088269880206326e+03
nan,nan,nan,nan,1.235079015625253533e+03,1.192018202821206842e+03
nan,nan,nan,nan,1.233536777663363864e+03,1.194730787564218190e+03
nan,nan,nan,nan,1.235181992647514789e+03,1.191743558853836930e+03
nan,nan,nan,nan,1.234943228572754606e+03,1.191597850736815872e+03
nan,nan,nan,nan,1.232618394963407354e+03,1.197880746759308295e+03
nan,nan,nan,nan,1.234228374716023836e+03,1.193473061312708069e+03
nan,nan,nan,nan,1.233230551908303141e+03,1.195671399655931054e+03
nan,nan,nan,nan,1.232806645046108770e+03,1.197218520986180920e+03
nan,nan,nan,nan,1.235022134139086802e+03,1.192020129384449547e+03
nan,nan,nan,nan,1.233478498080547297e+03,1.196173092061682610e+03
nan,nan,nan,nan,1.231718394732657998e+03,1.196777311198597545e+03
nan,nan,nan,nan,1.233940957236196937e+03,1.195731238556549670e+03
nan,nan,nan,nan,1.232595027251752981e+03,1.195520996944978378e+03
nan,nan,nan,nan,1.234745192965900969e+03,1.193235202805379913e+03
nan,nan,nan,nan,1.232513050714205747e+03,1.195289181483314678e+03
nan,nan,nan,nan,1.233938379574260807e+03,1.194296355696880482e+03
nan,nan,nan,nan,1.234472789592264007e+03,1.194656982384086405e+03
nan,nan,nan,nan,1.232869005008781642e+03,1.196748014356556723e+03
nan,nan,nan,nan,1.232009091487956312e+03,1.196011501556585245e+03
nan,nan,nan,nan,1.235105566984184861e+03,1.193099851341597059e+03
nan,nan,nan,nan,1.232586012492650980e+03,1.196162636782565187e+03
nan,nan,nan,nan,1.234987034156386244e+03,1.192834840639005506e+03
nan,nan,nan,nan,1.233843617106755346e+03,1.195352486167310644e+03
nan,nan,nan,nan,1.233410701824799844e+03,1.193841171516934992e+03
nan,nan,nan,nan,1.234832350728935353e+03,1.192975513061469201e+03
nan,nan,nan,nan,1.233055798756315198e+03,1.195784812053114138e+03
nan,nan,nan,nan,1.233016439573860907e+03,1.195042470892819665e+03
nan,nan,nan,nan,1.232343782587406622e+03,1.195055316615136235e+03
nan,nan,nan,nan,1.234766561354092119e+03,1.193678030034002404e+03
nan,nan,nan,nan,1.233555356962894166e+03,1.194342853153785427e+03
nan,nan,nan,nan,1.233845463207188004e+03,1.193447142607938531e+03
nan,nan,nan,nan,1.232347485187430721e+03,1.194421563293874669e+03
nan,nan,nan,nan,1.234520885818539909e+03,1.194859024380631126e+03
nan,nan,nan,nan,1.235054666890115641e+03,1.194003775575847612e+03
nan,nan,nan,nan,1.234010814482405976e+03,1.194911255910510590e+03
nan,nan,nan,nan,1.232066584587338639e+03,1.194820872887375799e+03
nan,nan,nan,nan,1.233355561700474482e+03,1.194285294035131983e+03
nan,nan,nan,nan,1.232643951029596337e+03,1.193572569689051761e+03
nan,nan,nan,nan,1.232217611225126348e+03,1.195066418561776572e+03
nan,nan,nan,nan,1.235646614477296225e+03,1.193613473919424223e+03
nan,nan,nan,nan,1.235215716493642276e+03,1.194990056993432972e+03
nan,nan,nan,nan,1.235489133187576954e+03,1.194491488556461491e+03
nan,nan,nan,nan,1.235700355072845241e+03,1.193253659017306290e+03
nan,nan,nan,nan,1.235122673032313742e+03,1.194521405735092685e+03
nan,nan,nan,nan,1.235738944458281139e+03,1.193201930539823707e+03
nan,nan,nan,nan,1.235474822041551761e+03,1.194595591611255713e+03
nan,nan,nan,nan,1.234991271939947410e+03,1.193756722634258949e+03
nan,nan,nan,nan,1.234842353775517722e+03,1.195023314095890328e+03
nan,nan,nan,nan,1.235071252056281992e+03,1.192890950107865592e+03
nan,nan,nan,nan,1.233950078036261630e+03,1.193716538895946996e+03
nan,nan,nan,nan,1.235975422137274336e+03,1.192960493958846655e+03
nan,nan,nan,nan,1.234888768465468047e+03,1.193286210415142250e+03
nan,nan,nan,nan,1.235808469207721373e+03,1.193342969723424176e+03
nan,nan,nan,nan,1.235813128423892522e+03,1.193387544040932426e+03
nan,nan,nan,nan,1.233685946753817234e+03,1.191780856245538416e+03
nan,nan,nan,nan,1.234459641311872474e+03,1.193438304565290991e+03
nan,nan,nan,nan,1.232545489735711726e+03,1.194241655539770818e+03
nan,nan,nan,nan,1.235235508056397748e+03,1.193983748367182670e+03
nan,nan,nan,nan,1.232704749469939316e+03,1.193614233356443265e+03
nan,nan,nan,nan,1.232539858557230900e+03,1.193344461718623052e+03
nan,nan,nan,nan,1.234438894965147028e+03,1.191361467326235015e+03
nan,nan,nan,nan,1.236158404417629072e+03,1.192716551625817146e+03
nan,nan,nan,nan,1.232616273879693836e+03,1.194223642989443988e+03
nan,nan,nan,nan,1.234602264418593677e+03,1.193778274230232228e+03
nan,nan,nan,nan,1.234924233893136261e+03,1.192498315639280690e+03
nan,nan,nan,nan,1.233128084855724637e+03,1.194029432280444780e+03
nan,nan,nan,nan,1.234248870853131848e+03,1.191123190200352838e+03
nan,nan,nan,nan,1.235913888721472858e+03,1.191870520688435590e+03
nan,nan,nan,nan,1.235444160896373432e+03,1.193210406675859758e+03
nan,nan,nan,nan,1.234172860142537502e+03,1.192573516446113899e+03
nan,nan,nan,nan,1.235315110811483237e+03,1.193211015970727431e+03
nan,nan,nan,nan,1.236069753444989601e+03,1.192910909550031647e+03
nan,nan,nan,nan,1.234392500836258250e+03,1.192063768416634957e+03
nan,nan,nan,nan,1.232845746344839199e+03,1.193217359004219816e+03
nan,nan,nan,nan,1.234819159491335313e+03,1.190940386032451897e+03
nan,nan,nan,nan,1.232743626581675244e+03,1.194309182149534308e+03
nan,nan,nan,nan,1.235626843529655616e+03,1.192430557634560046e+03
nan,nan,nan,nan,1.234413958895686392e+03,1.191005029254458805e+03
nan,nan,nan,nan,1.233993164389033836e+03,1.191529788721264822e+03
nan,nan,nan,nan,1.234512576488526975e+03,1.190387669421761530e+03
nan,nan,nan,nan,1.236184327037646426e+03,1.191844191627091959e+03
nan,nan,nan,nan,1.234113746664295832e+03,1.191157360899012247e+03
nan,nan,nan,nan,1.235891098099927831e+03,1.191393357425249405e+03
nan,nan,nan,nan,1.236646411203726075e+03,1.191411683345822667e+03
nan,nan,nan,nan,1.232758920062433390e+03,1.193970511134784374e+03
nan,nan,nan,nan,1.235915465541902449e+03,1.190803322618386119e+03
nan,nan,nan,nan,1.233288256656269368e+03,1.193550501757710208e+03
nan,nan,nan,nan,1.236400999838154803e+03,1.192634950958476338e+03
nan,nan,nan,nan,1.235276122712945607e+03,1.191453918820401441e+03
nan,nan,nan,nan,1.232915173992905693e+03,1.194075175999299518e+03
nan,nan,nan,nan,1.235774307350586696e+03,1.192040941905150248e+03
